title,price,type,bedrooms,bathrooms,location,url,description,amenities,area,country,city,district,price_per_sqft,description_word_count,description_char_count,title_word_count,title_char_count,amenities_word_count,amenities_char_count,has_security_amenities,has_parking_amenities,has_pool_amenities,has_gym_amenities,has_kitchen_amenities,has_outdoor_amenities,has_luxury_amenities,has_utilities_amenities,total_amenities
Luxurious villas for Sale in Batroun - 2 Years Payment Plan,350000.0,Villa,4.0,5.0,"Batroun, North Governorate, Batroun district",https://www.realestate.com.lb/en/buy-properties-lebanon/ML-16243/villa-for-sale-batroun-lebanon-ML-16243,"Luxurious villas for Sale in Batroun with Sea and mountain view | 4 minutes away from Batroun Souks  Each villa has a private garden, pool and parkings  Space: 255 Sqm Outdoor Space: 300 Sqm  Unit features:   •⁠ 4 Bedrooms - 2 Master  •⁠ 5 Bathrooms •⁠ ⁠High End Finishing Kitchen •⁠ Terrace 35 sqm  •⁠ Living Room •⁠ Maids Room •⁠ Dining Room  Features:  •⁠ Anti seismic •⁠ ⁠24/7 Electricity •⁠ Ac Splits •⁠ Heating system •⁠ Water tank 15,000L for each villa •⁠ Private Garden  •⁠ Private Pool  Facilities:  •⁠  ⁠2 Parking  Starting price: 350,000$-Fresh USD With 30% down payment-2 years payment plans with 0% interest  - Reference #N218 - Reference N218 350,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Private Garden', 'Private Pool', 'Built in Wardrobes', 'Kitchen Appliances', 'View of Water', 'Near Public transportation', 'Near restaurants']",2422.0,Lebanon,Batroun,Batroun ,144.50867052023122,117,680,11,59,22,185,0,0,1,0,2,2,0,1,10
230 Sqm - Apartment For Sale in Ras Beirut,575000.0,Apartment,3.0,3.0,"Ras Beirut, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/ML-16240/apartment-for-sale-ras-beirut-lebanon-ML-16240,"Apartment For Sale in Ras Beirut Prime Location  Space: 230 Sqm  Unit features:   •⁠ ⁠3 Bedrooms - 1 Master •⁠ ⁠3 Bathrooms •⁠ Living Room •⁠ Dining Room •⁠ ⁠TV Room •⁠ Closed Kitchen •⁠ ⁠Maids + Bathroom  Features:  •⁠ ⁠24/7 Elevator •⁠ ⁠Generator •⁠ 24/7 Concierge •⁠ ⁠Solar system   Facilities:  •⁠ ⁠2 Parking in GF •⁠ ⁠Storage Room  Sale price: 575,000$ +2.5% brokerage fees  - Reference #B79 - Reference B79 575,000 USD Save Share","['Maids Room', 'Near restaurants', 'Concierge', 'Storage Room', 'Near Public transportation']",2476.0,Lebanon,Ras Beirut,Beirut ,232.22940226171244,75,435,9,42,10,93,0,0,0,0,0,0,0,0,5
250 Sqm - Luxurious Loft For Sale In Achrafieh,800000.0,Loft,3.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21194/loft-for-sale-achrafieh-lebanon-AP-21194,"Luxurious Loft For Sale In Achrafieh New Building - Prime Location  Space : 250 SQM  Unit Features:  • 3 Bedrooms - 1 Master  • 4 Bathrooms • Living Room • Dining Area • Maid’s Room • Closed Kitchen Fully Equipped  • 2 Balconies  Features:  • Heating System • Full Time Concierge • Full Time Security • Central AC • 24/7 Electricity   Facilities:  • 2 Underground Parkings  • 1 Storage   Sale Price: 800,000$ +2.5% Brokerage Fees  - Reference #CS362 - Reference CS362 800,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Storage Room', 'Near Public transportation', 'Near restaurants']",2691.0,Lebanon,Achrafieh,Beirut ,297.28725380899294,85,490,9,46,21,194,1,1,0,0,2,1,0,0,11
110 Sqm | Fully Furnished Apartment For Sale In Achrafieh,335000.0,Apartment,1.0,2.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21193/apartment-for-sale-achrafieh-lebanon-AP-21193,"Beautiful Fully Furnished Apartment For Sale In Achrafieh New Building - Easy Access - Prime Location  Space : 110 Sqm  Unit Features:  • 1 Master Bedroom • 2 Bathrooms • Living Room • Dining Room • Closed Modern Kitchen Fully Equipped  Features:  • Double Walls and Glazing • Central AC • Heating System • Home Automation • Solar System  Facilities :  • 24/7 Security • 1 Underground Parking • Parking For Visitors  • Storage Room • Full Time Concierge • A Private Generator for the Building • Well Secured area and Building  3 minutes away from Sassine Square  Sale Price: 335,000$  +2.5% brokerage fees  - Reference #C147 - Reference C147 335,000 USD Save Share","['Central A/C', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Storage Room', 'Near Public transportation', 'Near restaurants']",1184.0,Lebanon,Achrafieh,Beirut ,282.93918918918916,114,664,10,57,18,169,1,1,0,0,2,0,0,0,9
3 Bedrooms | 160 Sqm | Shared Pool&Gym,590000.0,Apartment,3.0,3.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21191/apartment-for-sale-achrafieh-lebanon-AP-21191,"Apartment for Sale In Achrafieh Prime Location - Easy Access - New Building  Space: 160 Sqm  Unit Features:  • 3 Bedrooms • 3 Bathrooms • Living Room • Dining Area • Closed Kitchen  Features:  • Central AC • Concierge Full Time • Double Glazing • Shared Pool & Gym • ⁠24/7 Electricity   Facilities:  • 2 Parkings   Sale Price: 590,000$ +2.5% brokerage fees  - Reference #A232 - Reference A232 590,000 USD Save Share","['Maids Room', 'Central A/C', 'Shared Pool', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Shared Gym', 'Near Public transportation', 'Near restaurants']",1722.0,Lebanon,Achrafieh,Beirut ,342.62485481997675,72,415,8,38,22,196,1,1,1,1,2,0,0,0,11
Sea View | 170 Sqm | Apartment For Sale in Downtown,1350000.0,Apartment,2.0,3.0,"Down Town, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21190/apartment-for-sale-down-town-lebanon-AP-21190,"Sea View Apartment For Sale in Downtown New Building - Prime Location  Space: 170 Sqm  Unit Features:  • 2 Master Bedrooms • 3 Bathrooms • Living Room • Closed Kitchen Fully Equipped • 2 Balconies  Facilities :  • 24/7 Electricity  • Shared Pool and Gym  Features:  • 1 Parking • Full time Concierge  Sale Price: 1,350,000$ +2.5% brokerage fees  - Reference #A295 - Reference A295 1,350,000 USD Save Share","['Central A/C', 'Balcony', 'Security', 'Concierge', 'Built in Wardrobes', 'Kitchen Appliances', 'View of Water', 'Shared Gym', 'Near Public transportation', 'Near restaurants']",1830.0,Lebanon,Down Town,Beirut ,737.7049180327868,69,405,11,51,20,176,1,0,0,1,2,1,0,1,10
Land for Sale in Fghal (Jbeil),135000.0,Land,3.0,3.0,"Fghal, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/HB-HB25001E/land-for-sale-fghal-lebanon-HB-HB25001E,"VERY FEW HAVE THE SAME FEATURES… Build your HOME on this property with limitless 360-degree views of greenery & sea. Surrounded by lush trees and highlighted by special qualitative elements, this prime land of 500 sqm area in the area of FGHAL in Mount Lebanon’s district of Jbeil at an altitude of 200 meters, 3 minutes away from the Highway, is rarely found elsewhere. The perfect shape, the excellent positioning on top of hill and the gentle sloping topograghy are added values. Investment Ratio 25/50, height 9 meters and development potential, immediate & strong. Asking price: $135,000 HB Real Estate…Your Best Choice Similar Properties in Fghal, Gharzouz and Halat Reference HB25001 135,000 USD Save Share",[],5382.0,Lebanon,Fghal,Jbeil ,25.08361204013378,115,713,6,30,1,2,0,0,0,0,0,0,0,0,0
Apartment for Sale in Kornet Chehwan,365000.0,Apartment,3.0,4.0,"Kornet Chehwan, Mount Lebanon Governorate, El Metn district",https://www.realestate.com.lb/en/buy-properties-lebanon/HB-HB25009E/apartment-for-sale-kornet-chehwan-lebanon-HB-HB25009E,"EXCELLENT PRICING FOR AN IDEAL LOCATION WITH UNIQUE STYLE & LUXURY… The street is serene & prestigious in KORNET CHEHWAN. The building of premium specification and charming architecture. 230 sqm home, built with the highest end construction material and completed with the most professional craftsmanship. Shows open mountain & sea views. Once you enter this residence, you are greeted by a generous decorated space with a perfect layout that offers the proper accommodation for a family. Comprises entry hall, 1 master bedroom with a dressing room, 2 regular bedrooms, common bathroom, guest toilet, 2 salons, dining room, sizeable living room, large eat-in kitchen fitted with best built-in appliances, maid’s room with bathroom, laundry space, large balcony and storage room. 2 reserved underground parking spots. Ample parking spaces for visitors. Equipped with a Heating system and AC split units-wall mounted type in bedrooms & living room. Amenities include marble floors, gypsum ceiling, deco lighting, stone deco, wooden cabinets, video phone, electric roller shutters, double wall, double glazed windows, stone cladding and concierge services. Asking price: $365,000 + 2.5% commission fees to be fully paid upon signing the contract. HB Real Estate…Your Best Choice Similar Apartments in Kornet Chehwan, Biyada and Mtayleb Reference HB25009 365,000 USD Save Share",[],2476.0,Lebanon,Kornet Chehwan,El Metn ,147.41518578352182,206,1373,6,36,1,2,0,0,0,0,0,0,0,0,0
175 Sqm | Apartment For Sale | Abdel Wahab,700000.0,Apartment,3.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21174/apartment-for-sale-achrafieh-lebanon-AP-21174,"Apartment for Sale in Achrafieh Prime Location - Easy Access - New Building   Space: 175 SQM   Unit Features:  • 3 Bedrooms - 1 Master • 4 Bathrooms • Closed Kitchen • Living Room • Dining Room • Maids Room • 2 Small Balconies   Features:  • 24/7 Concierge • 24/7 Security  • Central AC • 3 Elevators  Facilities:  • 2 Parkings • Storage Room  Sale Price: 700,000$ - Fresh USD +2.5% brokerage fees  - Reference #S189 - Reference S189 700,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'View of Water', 'Pets Allowed', 'Storage Room', 'City View', 'Near Public transportation', 'Near restaurants']",1884.0,Lebanon,Achrafieh,Beirut ,371.54989384288746,82,456,9,42,28,240,1,1,0,0,2,1,0,1,14
24/7 Electricity | Modern Apartment | 210 Sqm,700000.0,Apartment,3.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21172/apartment-for-sale-achrafieh-lebanon-AP-21172,"Amazing Modern Apartment For Sale In Achrafieh Prime Location   Space: 210 Sqm  Unit Features:  • 3 Bedrooms - 1 Master  • 4 Bathrooms • Dining Room • Living Room • Closed Kitchen Fully Equipped • Maid's Room  Features:  • Central AC • Heating System • Videophone • Concierge Full Time • Double Glazing  Facilities:  • 24/7 Electricity • 2 Underground Parkings • Storage Room  Sale Price: 700,000$ - Fresh USD +2.5% brokerage fees  - Reference #C268 - Reference C268 700,000 USD Save Share","['Maids Room', 'Central A/C', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Storage Room', 'Near Public transportation', 'Near restaurants']",2260.0,Lebanon,Achrafieh,Beirut ,309.7345132743363,83,489,8,45,17,149,0,1,0,0,0,0,0,0,8
385 Sqm | Open View | for Sale in Achrafieh,1350000.0,Apartment,4.0,5.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21171/apartment-for-sale-achrafieh-lebanon-AP-21171,"Open View Apartment for Sale in Achrafieh High Floor - Prime Location New Building - Well Secured  Space: 385 Sqm   Unit Features:  • 4 Bedrooms - 2 Master • 5 Bathrooms • Living Room  • Dining Area  • Closed kitchen  • Maids Room  • Balcony  Features:  • Heating System • Central AC’s • 24/7 Security  • Concierge Full Time  • Shared Gym  Facilities:  • 2 Underground Parkings  • Storage Room  Sale Price: 1,350,000$ + 2.5% brokerage fees  - Reference #A302 - Reference A302 1,350,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Shared Gym', 'Storage Room', 'Near Public transportation', 'Near restaurants']",4144.0,Lebanon,Achrafieh,Beirut ,325.7722007722008,87,500,10,43,22,196,0,1,0,1,2,1,0,0,11
270 Sqm | 3 Bedrooms | For Sale in Tabaris,830000.0,Apartment,3.0,5.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21170/apartment-for-sale-achrafieh-lebanon-AP-21170,"Apartment For Sale In Achrafieh, Tabaris Easy Access  Space: 270 Sqm   Unit Features:  • 3 Master Bedrooms  • 5 Bathrooms • Living Room  • Dining Area • Closed Kitchen  • Balcony  Features:  • 24/7 Electricity • Central AC • Heating System  Facilities:  • 2 Underground Parkings • Storage Room  Sale Price: 830,000$ - Cash USD +2.5 % Brokerage Fees  - Reference #A297 - Reference A297 830,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Storage Room', 'Near Public transportation', 'Near restaurants']",2906.0,Lebanon,Achrafieh,Beirut ,285.6159669649002,69,407,10,42,21,194,1,1,0,0,2,1,0,0,11
Apartment For Sale in Aamchit,225000.0,Apartment,3.0,3.0,"Aamchit, Mount Lebanon Governorate, Jbeil district",https://www.realestate.com.lb/en/buy-properties-lebanon/EV-AM-109/apartment-for-sale-aamchit-lebanon-EV-AM-109,"🏡 Apartment for Sale in Amchit | Fully Decorated with Huge Terrace  📍 Location: Amchit 📏 Size: 	•	200 sqm Interior 	•	160 sqm Terrace  💰 Price: $225,000  🛏️ 3 Bedrooms 🛁 3 Bathrooms 🛋️ Salon & Dining Room 🎨 Fully Decorated 🚗 2 Underground Parking Spaces 📦 Cave (Storage Room)  A beautifully finished apartment offering exceptional indoor–outdoor living with a massive terrace perfect for gatherings, in one of Amchit’s most desirable areas. Reference AM-109 225,000 USD Save Share","['Covered Parking', 'View of Water', 'Pets Allowed', 'Storage Room', 'Terrace', 'City View']",3875.0,Lebanon,Aamchit,Jbeil ,58.064516129032256,79,480,5,29,12,92,0,1,0,0,0,1,0,1,6
179 Sqm | Apartment for Sale In Achrafieh,499000.0,Apartment,3.0,4.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21139/apartment-for-sale-achrafieh-lebanon-AP-21139,"Ultra Modern Not Used Before Apartment for Sale In Achrafieh  Gated Community - Prime Location - New Building - Easy Access  Very Well Secured Building and Area  Space: 179 Sqm  Unit Features:  • 3 Bedrooms - 1 Master • 4 Bathrooms • Living Room • Dining Room • Modern Kitchen • Maids Room  Features:  • Central AC • Heating System • Videophone • Home Automation • High Ceiling  • Concierge Full Time • Very Well Secured Building and Area  Facilities:  • Shared Garden and Gym • 24/7 Security and Electricity • 2 Underground Parkings • Storage Room • Full Time Concierge   5 minutes away from Sassine Square. 7 minutes away from Downtown Beirut.  Selling Price:  499,000$ - Cash USD +2.5% brokerage fees  - Reference #C486 - Reference C486 499,000 USD Save Share","['Maids Room', 'Central A/C', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Shared Gym', 'Near Public transportation', 'Near restaurants']",1927.0,Lebanon,Achrafieh,Beirut ,258.95173845355475,132,762,8,41,18,159,1,1,0,1,0,0,0,0,9
250 Sqm - Luxurious Loft For Sale In Achrafieh,849000.0,Loft,3.0,5.0,"Achrafieh, Beirut Governorate, Beirut district",https://www.realestate.com.lb/en/buy-properties-lebanon/AP-21138/loft-for-sale-achrafieh-lebanon-AP-21138,"Luxurious Loft For Sale In Achrafieh New Building - Prime Location  Space : 250 SQM  Unit Features:  • 3 Master Bedrooms • 5 Bathrooms • Living Room • Dining Area • TV Room • Maid’s Room • Closed Kitchen Fully Equipped  • 2 Balconies  Features:  • Heating System • Full Time Concierge • Full Time Security • Central AC  Facilities:  • 2 Underground Parkings  • 1 Storage  Sale Price: 849,000$ +2.5% Brokerage Fees  - Reference #CS311 - Reference CS311 849,000 USD Save Share","['Maids Room', 'Central A/C', 'Balcony', 'Security', 'Concierge', 'Covered Parking', 'Built in Wardrobes', 'Kitchen Appliances', 'Storage Room', 'Near Public transportation', 'Near restaurants']",2691.0,Lebanon,Achrafieh,Beirut ,315.49609810479376,83,474,9,46,21,194,1,1,0,0,2,1,0,0,11
