title,bedrooms,bathrooms,area,location,url,description,amenities,type,price,country,price_per_sqft,description_word_count,description_char_count,title_word_count,title_char_count,amenities_word_count,amenities_char_count,has_security_amenities,has_parking_amenities,has_pool_amenities,has_gym_amenities,has_kitchen_amenities,has_outdoor_amenities,has_luxury_amenities,has_utilities_amenities,total_amenities
Spacious 4-Bedroom Apartment,4.0,3.0,2561.81,"Cavalli Tower, Erbil",https://homele.com/properties/spacious-4-bedroom-apartment-81819,"Apartment For Sale, located in Erbil, Cavalli Tower, with an area of 238m², the price is $261,800. - Dream City View Consists of: - 4 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms - Floor number: 16",[],Apartment,261800.0,Iraq,102.19337109309434,39,196,3,28,1,2,0,0,0,0,0,0,0,0,0
Modern 2 Bedroom Apartment in Slemani,2.0,2.0,1517.71,"Slemani Heights, Sulaymaniyah",https://homele.com/properties/modern-2-bedroom-apartment-in-slemani-69888,"Apartment For Sale, located in Sulaymaniyah, Slemani Heights, with an area of 141m², the price is $100,000. - project view payment plan: - Down payment $25,000 - with the Structure $25,000 - Handover the key $25,000 - Remaining amount $25,000 Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 13","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'Storage Space', 'CCTV Security']",Apartment,100000.0,Iraq,65.88874027317472,58,322,6,37,12,107,2,1,1,0,0,1,0,0,6
Apartment (2+1),2.0,1.0,1097.92,"Qaiwan Mirador, Erbil",https://homele.com/properties/apartment-21-66598,"Apartment for sale in Erbil, Qaiwan Mirador - 2 Bedrooms, Living room, Kitchen, 1 Bathroom - With an area of 102 sqm - Building C, 5th Floor - The price per meter is $780 - The total price is $79,560 The payment plan: - Down payment $31،824 - With handover $19,890 (%25) - %35 Remaining amount($27,846) will be paid in 60 Months, each month ($464)","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', 'Green Area']",Apartment,79560.0,Iraq,72.46429612357913,65,347,2,15,9,78,2,1,1,0,0,1,0,0,5
Apartment (2+1),2.0,1.0,1593.06,"Kurdistan City, Erbil",https://homele.com/properties/apartment-21-69764,"Apartment For Sale, located in Erbil, Kurdistan City, with an area of 148m², the price is $40,000. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 7","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', 'Sewerage System', '24hr Electricity']",Apartment,40000.0,Iraq,25.10890989667684,35,176,2,15,11,103,2,1,1,0,0,1,0,1,6
Modern Apartment in Vana Towers,2.0,2.0,1937.5,"Vana Towers, Erbil",https://homele.com/properties/modern-apartment-in-vana-towers-83390,"Apartment For Sale, located in Erbil, Vana Towers, with an area of 180m², the price is $135,000. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Living Room - 2 Bathrooms - Floor number: 7","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', '24hr Electricity', 'Internet']",Apartment,135000.0,Iraq,69.6774193548387,36,182,5,31,10,96,2,1,1,0,0,1,0,2,6
House Opposite Garden,4.0,3.0,1614.59,"Hawlery Nwe, Erbil",https://homele.com/properties/house-opposite-garden-83387,"House For Sale, located in Erbil, Hawlery Nwe, with an area of 150m², the price is $140,000 (Negotiable). Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 2 Halls - 3 Bathrooms - Floor number: 2",[],House,140000.0,Iraq,86.70931939377799,40,201,3,21,1,2,0,0,0,0,0,0,0,0,0
Cozy 1-Bedroom Apartment For Sale,1.0,1.0,1367.02,"Empire Wings, Erbil",https://homele.com/properties/cozy-1-bedroom-apartment-for-sale-83386,"Furnished Apartment For Sale, located in Erbil, Empire Wings, with an area of 127m², the price is $125,000 (Negotiable). Consists of: - 1 Bedroom - 1 Kitchen - 1 Living Room - 2 Bathrooms - Floor number: 4","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', 'Gym', '24hr Electricity']",Apartment,125000.0,Iraq,91.43977410718205,38,205,5,33,10,91,2,1,1,1,0,1,0,1,6
Prime Residential Land Available,3.0,2.0,3229.17,"Baghlumnara, Erbil",https://homele.com/properties/prime-residential-land-available-83359,"Residential Plot For Sale, located in Erbil, Baghlumnara, with an area of 300m², the price is $84,000.",[],Residential Plot,84000.0,Iraq,26.01287637380503,17,102,4,32,1,2,0,0,0,0,0,0,0,0,0
Bright and Spacious Apartment for Sale,1.0,1.0,904.17,"Star Towers, Erbil",https://homele.com/properties/bright-and-spacious-apartment-for-sale-79868,"Apartment For Sale, located in Erbil, Star Towers, with an area of 84m², the price is $75,000 (Negotiable). Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 12","['Balcony', '24hr Electricity', 'Internet', 'Pets Allowed', 'Fire Fighting', 'Office']",Apartment,75000.0,Iraq,82.94900295298451,36,185,6,38,9,86,0,0,0,0,0,1,0,2,6
Cozy 4 Bedroom House in Erbil,4.0,2.0,1614.59,"Hawlery Nwe, Erbil",https://homele.com/properties/cozy-4-bedroom-house-in-erbil-83378,"House For Sale, located in Erbil, Hawlery Nwe, with an area of 150m², the price is $103,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 2 Halls - 2 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces']",House,103000.0,Iraq,63.79328498256524,39,188,6,29,3,29,0,1,1,0,0,1,0,0,2
New House,4.0,2.0,1506.95,"Zanayan, Erbil",https://homele.com/properties/new-house-83373,"House For Sale, located in Erbil, Zanayan, with an area of 140m², the price is $172,500. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 2 Halls - 2 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces']",House,172500.0,Iraq,114.46962407511862,38,184,2,9,3,29,0,1,1,0,0,1,0,0,2
Cozy 1-Bed Apartment in Empire Wings,1.0,1.0,1162.5,"Empire Wings, Erbil",https://homele.com/properties/cozy-1-bed-apartment-in-empire-wings-83366,"Apartment For Sale, located in Erbil, Empire Wings, with an area of 108m², the price is $102,500 (Negotiable). Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 6","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', '24hr Electricity', 'Playground']",Apartment,102500.0,Iraq,88.17204301075269,36,187,6,36,10,98,2,1,1,0,0,1,0,1,6
Cozy 3 Bedroom House in Bakhtyari,3.0,2.0,1076.39,"Bakhtyari, Erbil",https://homele.com/properties/cozy-3-bedroom-house-in-bakhtyari-83358,"House For Sale, located in Erbil, Bakhtyari, with an area of 100m², the price is $97,000 (Negotiable). Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 2",[],House,97000.0,Iraq,90.11603600925314,35,181,6,33,1,2,0,0,0,0,0,0,0,0,0
Residential Plot Opposite Garden,3.0,2.0,1614.59,"Baghlumnara, Erbil",https://homele.com/properties/residential-plot-opposite-garden-83362,"Residential Plot For Sale, located in Erbil, Baghlumnara, with an area of 150m², the price is $59,000.",[],Residential Plot,59000.0,Iraq,36.54178460166358,17,102,4,32,1,2,0,0,0,0,0,0,0,0,0
Modern Apartment with Stunning Views,2.0,2.0,1948.27,"Swiss Compound, Baghdad",https://homele.com/properties/modern-apartment-with-stunning-views-82094,"Apartment For Sale, located in Baghdad, Swiss Compound, with an area of 181m², the down payment price is $20,634. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 19","['Balcony', 'Parking Spaces', 'Central Air-Conditioner', 'Central Heating', 'Double Glazed Windows', 'Satellite/Cable TV']",Apartment,257925.0,Iraq,132.3866815174488,37,193,5,36,12,122,0,1,1,0,0,1,0,1,6
New Apartment,4.0,4.0,2873.96,"Downtown, Baghdad",https://homele.com/properties/new-apartment-80511,"Apartment For Sale, located in Baghdad, Downtown, with an area of 267m², the price is IQD 574,050,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Hall - 4 Bathrooms","['Balcony', 'Parking Spaces', 'Electricity Generator', 'Central Air-Conditioner', 'Double Glazed Windows', 'Satellite/Cable TV']",Apartment,404832.0,Iraq,140.86208576319783,31,163,2,13,12,128,0,1,1,0,0,1,0,2,6
4 Bedroom House in a New Project,4.0,3.0,2152.78,"Emerald City, Kirkuk",https://homele.com/properties/4-bedroom-house-in-a-new-project-72323,"House For Sale, located in Kirkuk, Emerald City, with an area of 200m², the price is IQD 260,000,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 3 Bathrooms","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'CCTV Security', 'Sewerage System', '24hr Electricity']",House,183357.0,Iraq,85.1721959512816,36,178,7,32,12,110,2,1,1,0,0,1,0,1,6
Exclusive Offers for University Teachers,3.0,3.0,1840.63,"Emperor Hills Complex, Baghdad",https://homele.com/properties/exclusive-offers-for-university-teachers-71732,"University Teachers Offers: * The Down Payment has been increased to 16,672,500 IQD (%5). For more information about offers please contact the sales center. Apartment For Sale, located in Baghdad, Emperor Hills Complex, with an area of 171m², the price is IQD 333,450,000. - Building C5 Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms - Floor number: 7","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'CCTV Security', 'Security Staff']",Apartment,235156.0,Iraq,127.75843053737034,64,365,5,40,12,108,2,1,1,0,0,1,0,0,6
Spacious Apartment in Baghdad,2.0,2.0,1689.93,"Buruj Residential Complex, Baghdad",https://homele.com/properties/spacious-apartment-in-baghdad-68309,"Apartment For Sale, located in Baghdad, Buruj Residential Complex, with an area of 157m², the price is IQD 412,125,000. - Building Hadeer H Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms","['Balcony', 'Central Air-Conditioner', 'Double Glazed Windows', 'Storage Space', 'CCTV Security', 'Security Staff']",Apartment,290639.0,Iraq,171.98286319551696,37,200,4,29,12,115,2,0,1,0,0,1,0,0,6
Apartment (156.6m²),2.0,2.0,1689.93,"Pak Towers, Sulaymaniyah",https://homele.com/properties/apartment-1566m2-65608,"Apartment For Sale, located in Sulaymaniyah, Pak Towers, with an area of 156.6m², the price is $145,000. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms","['Balcony', 'Parking Spaces', 'Central Air-Conditioner', 'Central Heating', 'Storage Space', 'Satellite/Cable TV']",Apartment,145000.0,Iraq,85.80237051238808,31,165,2,19,11,114,0,1,1,0,0,1,0,1,6
"Modern Apartment in Erbil, Alaska Towers",1.0,1.0,1087.15,"Alaska Towers, Erbil",https://homele.com/properties/modern-apartment-in-erbil-alaska-towers-73297,"Apartment For Sale, located in Erbil, Alaska Towers, with an area of 101m², the price is $77,500. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 12","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,77500.0,Iraq,71.28731085866715,35,175,6,40,12,108,2,1,1,0,0,1,0,0,6
Apartment (3+1),3.0,2.0,2185.07,"Wais Tower, Sulaymaniyah",https://homele.com/properties/apartment-31-65376,"Apartment For Sale, located in Sulaymaniyah, Wais Tower, with an area of 203.3m², the price is $142,100. Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms","['Balcony', 'Electricity Generator', 'Central Air-Conditioner', 'Double Glazed Windows', 'CCTV Security', 'Waste Disposal']",Apartment,142100.0,Iraq,65.03224153001963,31,165,2,15,12,123,2,0,0,0,0,1,0,1,6
Apartment (1+1),1.0,1.0,1270.14,"London Towers, Erbil",https://homele.com/properties/apartment-11-66659,"Apartment For Sale, located in Erbil, London Towers, with an area of 118m², the price is $123,900. - Building C Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom","['Central Air-Conditioner', 'Central Heating', 'Double Glazed Windows', 'Security Staff', '24hr Electricity', 'Playground']",Apartment,123900.0,Iraq,97.54830176201048,34,170,2,15,12,123,1,0,0,0,0,0,0,1,6
Luxurious 17th Floor Apartment with 2 Bedrooms,2.0,2.0,1442.36,"Asco International City, Erbil",https://homele.com/properties/luxurious-17th-floor-apartment-with-2-bedrooms-77136,"Apartment For Sale, located in Erbil, Asco International City, with an area of 134m², the price is $111,220. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 17","['Balcony', 'Parking Spaces', 'Central Air-Conditioner', 'Double Glazed Windows', 'Storage Space', 'Satellite/Cable TV']",Apartment,111220.0,Iraq,77.10973682021132,36,188,7,46,12,120,0,1,1,0,0,1,0,1,6
Residential Plot Opposite Garden,3.0,2.0,3067.71,"Kark 2, Erbil",https://homele.com/properties/residential-plot-opposite-garden-83353,"Residential Plot For Sale, located in Erbil, Kark 2, with an area of 285m², the price is $105,000.",[],Residential Plot,105000.0,Iraq,34.22748564890423,18,98,4,32,1,2,0,0,0,0,0,0,0,0,0
Spacious House with 5 Bedrooms,5.0,4.0,3767.36,"Ganjan City, Erbil",https://homele.com/properties/spacious-house-with-5-bedrooms-83352,"House For Sale, located in Erbil, Ganjan City, with an area of 350m², the price is $260,000. Consists of: - 5 Bedrooms - 1 Kitchen - 1 Living Room - 2 Halls - 4 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces', 'CCTV Security', '24hr Electricity', 'Green Area', '24hr Water']",House,260000.0,Iraq,69.01384523910643,39,188,5,30,11,94,2,1,1,0,0,1,0,2,6
Spacious House in Al Jawahery Residential City,4.0,3.0,2152.78,"Al Jawahery Residential City, Baghdad",https://homele.com/properties/spacious-house-in-al-jawahery-residential-city-75438,"House For Sale, located in Baghdad, Al Jawahery Residential City, with an area of 200m², the price is IQD 290,000,000. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 3 Bathrooms - Sales Center : Baghdad - Al Mansour - Jordan Street - Near Said Halib intersection - Call Center : 7740 - WhatsApp : +9647874777177","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'Storage Space', 'CCTV Security', 'Security Staff']",House,204514.0,Iraq,94.99995354843504,63,329,7,46,12,106,2,1,1,0,0,1,0,0,6
Modern Apartment in English Tower,2.0,2.0,1345.49,"English Tower, Erbil",https://homele.com/properties/modern-apartment-in-english-tower-71079,"Apartment For Sale, located in Erbil, English Tower, with an area of 125m², the price is $133,750. - building A3 Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 3","['Balcony', 'Parking Spaces', 'Central Heating', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,133750.0,Iraq,99.4061642970219,38,191,5,33,11,102,2,1,1,0,0,1,0,0,6
Spacious Apartment in Life Towers,2.0,2.0,1862.15,"Life Towers, Erbil",https://homele.com/properties/spacious-apartment-in-life-towers-83349,"Furnished Apartment For Sale, located in Erbil, Life Towers, with an area of 173m², the price is $102,500. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 8",[],Apartment,102500.0,Iraq,55.04390086727707,36,185,5,33,1,2,0,0,0,0,0,0,0,0,0
Family Home in Kirkuk,4.0,2.0,2152.78,"Louloua Residential Compound, Kirkuk",https://homele.com/properties/family-home-in-kirkuk-76078,"House For Sale, located in Kirkuk, Louloua Residential Compound, with an area of 200m², the price is IQD 180,000,000. - Type A Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Balcony', 'CCTV Security', 'Sewerage System', '24hr Electricity', 'Internet', 'Green Area']",House,126940.0,Iraq,58.96561655162162,40,203,4,21,10,93,2,0,0,0,0,1,0,2,6
House (No. 43),4.0,3.0,2152.78,"Crystal City, Kirkuk",https://homele.com/properties/house-no-43-62733,"House For Sale, located in Kirkuk, Crystal City, with an area of 200m², the price is IQD 215,000,000. Consists of: - 4 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 3 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Sewerage System']",House,151622.0,Iraq,70.43079181337619,40,197,3,14,12,108,2,1,1,0,0,1,0,0,6
House in Aram City 3,4.0,2.0,2152.78,"Aram City 3, Kirkuk",https://homele.com/properties/house-in-aram-city-3-59167,"House For Sale, located in Kirkuk, Aram City 3, with an area of 200m², the price is IQD 225,000,000. - A-180 Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Balcony', 'Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'CCTV Security', 'Security Staff']",House,158675.0,Iraq,73.70702068952703,39,185,5,20,12,108,2,1,1,0,0,1,0,0,6
Apartment in Installment,2.0,2.0,1506.95,"Infinity Towers, Sulaymaniyah",https://homele.com/properties/apartment-in-installment-62162,"Apartment For Sale, located in Sulaymaniyah, Infinity Towers, with an area of 140m², the price is $116,000. - Building A Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 6","['Balcony', 'Double Glazed Windows', 'Storage Space', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,116000.0,Iraq,76.97667474036962,38,199,3,24,12,107,2,0,1,0,0,1,0,0,6
House (200m²) in Installment,4.0,2.0,2152.78,"Bawabat Kirkuk, Kirkuk",https://homele.com/properties/house-200m2-in-installment-58881,"House For Sale, located in Kirkuk, Bawabat Kirkuk, with an area of 200m², the price is IQD 210,000,000. Payment Plan for the First Three Years * Reservation payment IQD 5,000,000 * First Payment, Signing the Contract (1-1-2025) IQD 15,000,000 * Second to sixth Payment (1-7-2025) to (1-7-2027) IQD 18,000,000 * Seventh Payment with Handover the Key (1-1-2028) IQD 35,000,000 Monthly Payments will start after three years From (1-2-2028) to (1-1-2029) * First to eleventh Monthly Payment (1-2-2028) to (1-12-2028) IQD 600,000 * Yearly Payment (1-1-2029) IQD 8,000,000 Monthly Payments From (1-2-2029) to (1-1-2030) * First to eleventh Monthly Payment (1-2-2029) to (1-12-2029) IQD 650,000 * Yearly Payment (1-1-2030) IQD 8,000,000 Monthly Payments From (1-2-2030) to (1-1-2031) * First to eleventh Monthly Payment (1-2-2030) to (1-12-2030) IQD 650,000 * Yearly Payment (1-1-2031) IQD 8,000,000 Monthly Payments From (1-2-2031) to (1-1-2032) * First to eleventh Monthly Payment (1-2-2031) to (1-12-2031) IQD 650,000 * Yearly Payment (1-1-2032) IQD 8,000,000 Monthly Payments From (1-2-2032) to (1-7-2032) * First to fifth Monthly Payment (1-2-2032) to (1-6-2032) IQD 650,000 * Yearly Payment (1-7-2032) IQD 8,000,000 Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms","['Balcony', 'Double Glazed Windows', 'CCTV Security', 'Security Staff', 'Sewerage System', '24hr Electricity']",House,148096.0,Iraq,68.79290963312553,197,1291,4,28,12,110,2,0,0,0,0,1,0,1,6
Apartment (3+1),3.0,1.0,1194.79,"Bardasur Heights, Kalar",https://homele.com/properties/apartment-31-64596,"Apartment For Sale, located in Kalar, Bardasur Height, with an area of 111m², the price is $63,000. - Corner, Sulaymanya & Rizgary view - Building A7 Payment plan: - Down payment $6,500 - After 6 months $5,000 - After 6 months $5,000 - Monthly Installment (for 24 months) $350 - Handover the key $7,500 - Monthly Installment $350 Consists of: - 3 Bedrooms - 1 Kitchen - 1 Living Room - 1 Bathroom","['Balcony', 'Parking Spaces', 'Storage Space', 'CCTV Security', 'Security Staff', 'Sewerage System']",Apartment,63000.0,Iraq,52.72893144401945,73,396,2,15,11,100,2,1,1,0,0,1,0,0,6
Apartment (148m²),2.0,2.0,1593.06,"Royal City, Sulaymaniyah",https://homele.com/properties/apartment-148m2-65324,"Apartment For Sale, located in Sulaymaniyah, Royal City, with an area of 148m², the price is $82,880. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms","['Parking Spaces', 'Central Heating', 'Double Glazed Windows', 'Storage Space', 'Satellite/Cable TV', 'CCTV Security']",Apartment,82880.0,Iraq,52.025661305914404,31,162,2,17,13,118,2,1,1,0,0,0,0,1,6
House (306m²),5.0,4.0,3293.75,"Royal City, Kalar",https://homele.com/properties/house-306m2-58304,"House (Type B) For Sale, located in Kalar, Royal City, with an area of 306m², the price is $255,000. Consists of: - 5 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 4 Bathrooms","['Balcony', 'Double Glazed Windows', 'Security Staff', 'Sewerage System', '24hr Electricity', 'Internet']",House,255000.0,Iraq,77.41935483870968,37,177,2,13,11,105,1,0,0,0,0,1,0,2,6
